,Loss_mae,Threshold,Anomaly
6454,0.035173888452933975,0.1,False
6455,0.03527363746420702,0.1,False
6456,0.03645700350380281,0.1,False
6457,0.037180856545901655,0.1,False
6458,0.03731859758754177,0.1,False
6459,0.03823359194824221,0.1,False
6460,0.03847450034491318,0.1,False
6461,0.03808848830837467,0.1,False
6462,0.039625792319971105,0.1,False
6463,0.04161562655235408,0.1,False
6464,0.04349384315625332,0.1,False
6465,0.04357169061396352,0.1,False
6466,0.04444411598213876,0.1,False
6467,0.042858169722385854,0.1,False
6468,0.04252918911110073,0.1,False
6469,0.04058851446637935,0.1,False
6470,0.04148948561435784,0.1,False
6471,0.04218300140596769,0.1,False
6472,0.042517742204391216,0.1,False
6473,0.044557406041079564,0.1,False
6474,0.044384691877774836,0.1,False
6475,0.0440682287681534,0.1,False
6476,0.04572890930156189,0.1,False
6477,0.04276615390269684,0.1,False
6478,0.04857109274732922,0.1,False
6479,0.04747808765116337,0.1,False
6480,0.04768763249868798,0.1,False
6481,0.04847447627715513,0.1,False
6482,0.04861436586023062,0.1,False
6483,0.04962874654317461,0.1,False
6484,0.04833374938957276,0.1,False
6485,0.04744782071631224,0.1,False
6486,0.04576534138933251,0.1,False
6487,0.049281427790738366,0.1,False
6488,0.050645472567203045,0.1,False
6489,0.04896142771576289,0.1,False
6490,0.050163896522688545,0.1,False
6491,0.04847946389484366,0.1,False
6492,0.04839140155275361,0.1,False
6493,0.048792045427038876,0.1,False
6494,0.048301635602519724,0.1,False
6495,0.04599697827058755,0.1,False
6496,0.0462414066598397,0.1,False
6497,0.04604731661977963,0.1,False
6498,0.04755451499737715,0.1,False
6499,0.04625364127440979,0.1,False
6500,0.04612742199134811,0.1,False
6501,0.04742949652613892,0.1,False
6502,0.046008916213051254,0.1,False
6503,0.04573369342293233,0.1,False
6504,0.04402537327858962,0.1,False
6505,0.04402294370666487,0.1,False
6506,0.047102157993074746,0.1,False
6507,0.04284118281249696,0.1,False
6508,0.04426027228828271,0.1,False
6509,0.044284900999406004,0.1,False
6510,0.04398166256736589,0.1,False
6511,0.04315786667619261,0.1,False
6512,0.04313724967075198,0.1,False
6513,0.04238216827068662,0.1,False
6514,0.042390483615050024,0.1,False
6515,0.04587711697400463,0.1,False
6516,0.04429583723734072,0.1,False
6517,0.04435646470610714,0.1,False
6518,0.043687458965960525,0.1,False
6519,0.047306609627121986,0.1,False
6520,0.04476322099849183,0.1,False
6521,0.04456647565708662,0.1,False
6522,0.04255508681385216,0.1,False
6523,0.044751541396985284,0.1,False
6524,0.04145028667064793,0.1,False
6525,0.04339645389466112,0.1,False
6526,0.04398050607932208,0.1,False
6527,0.041825267023177355,0.1,False
6528,0.04431742909012123,0.1,False
6529,0.04342283859081525,0.1,False
6530,0.04628505047776605,0.1,False
6531,0.03668088162346309,0.1,False
6532,0.03654410579964296,0.1,False
6533,0.03643174579754231,0.1,False
6534,0.03673837636047695,0.1,False
6535,0.03519266087757933,0.1,False
6536,0.03469469010995448,0.1,False
6537,0.03519452058346649,0.1,False
6538,0.0352099464042396,0.1,False
6539,0.0347987398266765,0.1,False
6540,0.03394203056227961,0.1,False
6541,0.032594608996796455,0.1,False
6542,0.031389953467953834,0.1,False
6543,0.03264093368849504,0.1,False
6544,0.03252424738511783,0.1,False
6545,0.031176872868783134,0.1,False
6546,0.03288856032789407,0.1,False
6547,0.03442098641907062,0.1,False
6548,0.03697514185699741,0.1,False
6549,0.037067155802825935,0.1,False
6550,0.03591697691433237,0.1,False
6551,0.03735767924047196,0.1,False
6552,0.03640886736249286,0.1,False
6553,0.03556960586809639,0.1,False
6554,0.03476846043611615,0.1,False
6555,0.04363463616237747,0.1,False
6556,0.04142158648799714,0.1,False
6557,0.04378018452040015,0.1,False
6558,0.047640345743995095,0.1,False
6559,0.046922056600134494,0.1,False
6560,0.04071348219376214,0.1,False
6561,0.03997541243317508,0.1,False
6562,0.0384885250844364,0.1,False
6563,0.03604373181048995,0.1,False
6564,0.035927065479820726,0.1,False
6565,0.033863753456801024,0.1,False
6566,0.03388962982915595,0.1,False
6567,0.03383806931446998,0.1,False
6568,0.03506648727435195,0.1,False
6569,0.03426918943772964,0.1,False
6570,0.036092905462219826,0.1,False
6571,0.03538962697675376,0.1,False
6572,0.035278244840358707,0.1,False
6573,0.0333938397172682,0.1,False
6574,0.03184143671616637,0.1,False
6575,0.034335759403321876,0.1,False
6576,0.0339123196312702,0.1,False
6577,0.02803341816218599,0.1,False
6578,0.026917410888271053,0.1,False
6579,0.025235921316460647,0.1,False
6580,0.02502674716591826,0.1,False
6581,0.025260346928249376,0.1,False
6582,0.02505084839687835,0.1,False
6583,0.027016110804010438,0.1,False
6584,0.03134790147699919,0.1,False
6585,0.03270406824831305,0.1,False
6586,0.04665327648086005,0.1,False
6587,0.03931374369256581,0.1,False
6588,0.03778079111020626,0.1,False
6589,0.03500096342032023,0.1,False
6590,0.030167713597679863,0.1,False
6591,0.032353991521612994,0.1,False
6592,0.03104681223633267,0.1,False
6593,0.02960804780879948,0.1,False
6594,0.029243724552404374,0.1,False
6595,0.029954441909056717,0.1,False
6596,0.02939561030996121,0.1,False
6597,0.029239459214137745,0.1,False
6598,0.030254252517942618,0.1,False
6599,0.03103062773706559,0.1,False
6600,0.0350752225041504,0.1,False
6601,0.03262787086523124,0.1,False
6602,0.030843565330613297,0.1,False
6603,0.029281732697427402,0.1,False
6604,0.03185482974698594,0.1,False
6605,0.027415945318012995,0.1,False
6606,0.027875362143065987,0.1,False
6607,0.029647519789580044,0.1,False
6608,0.03144315577154214,0.1,False
6609,0.03177121301118046,0.1,False
6610,0.03389133175907386,0.1,False
6611,0.03294933702445261,0.1,False
6612,0.03354865473503473,0.1,False
6613,0.030769475273620582,0.1,False
6614,0.029148748707073437,0.1,False
6615,0.029673528725593958,0.1,False
6616,0.02889639223994816,0.1,False
6617,0.029427430711752404,0.1,False
6618,0.030939644222762866,0.1,False
6619,0.03111601315694252,0.1,False
6620,0.034202837586324975,0.1,False
6621,0.033883531911823674,0.1,False
6622,0.03558367856678456,0.1,False
6623,0.0358103088491326,0.1,False
6624,0.036632765254925814,0.1,False
6625,0.038744217464679286,0.1,False
6626,0.04274223190870596,0.1,False
6627,0.03835586798088664,0.1,False
6628,0.03720402034293612,0.1,False
6629,0.03672028682838063,0.1,False
6630,0.036554131211426734,0.1,False
6631,0.03546410760094895,0.1,False
6632,0.0360881374000183,0.1,False
6633,0.03750835446731914,0.1,False
6634,0.03756035977153544,0.1,False
6635,0.03808068562657924,0.1,False
6636,0.03787472967000676,0.1,False
6637,0.0385058239339522,0.1,False
6638,0.036639725154481016,0.1,False
6639,0.03598381418598098,0.1,False
6640,0.036451853268526506,0.1,False
6641,0.03616586930493467,0.1,False
6642,0.03533595360079294,0.1,False
6643,0.03585874524026866,0.1,False
6644,0.03870977952056923,0.1,False
6645,0.03828463569325953,0.1,False
6646,0.03775280906960216,0.1,False
6647,0.03812070851157,0.1,False
6648,0.03778227505181281,0.1,False
6649,0.03795462751788128,0.1,False
6650,0.03726659892231687,0.1,False
6651,0.03778249859508505,0.1,False
6652,0.03801812485444068,0.1,False
6653,0.03778631645378831,0.1,False
6654,0.03836115655380063,0.1,False
6655,0.03654087599669757,0.1,False
6656,0.038169724010040686,0.1,False
6657,0.036941300817886026,0.1,False
6658,0.03886269709704409,0.1,False
6659,0.03796115542090832,0.1,False
6660,0.03691848822952202,0.1,False
6661,0.03623209816315555,0.1,False
6662,0.03899584234642894,0.1,False
6663,0.03672454727683133,0.1,False
6664,0.036844585296035334,0.1,False
6665,0.037397989500197334,0.1,False
6666,0.037338919198629125,0.1,False
6667,0.03649027444299828,0.1,False
6668,0.04029740578502604,0.1,False
6669,0.03939406054449926,0.1,False
6670,0.04011178032712204,0.1,False
6671,0.03963640183043947,0.1,False
6672,0.04014469538889218,0.1,False
6673,0.038463264272095156,0.1,False
6674,0.039066230606993387,0.1,False
6675,0.03841477592874467,0.1,False
6676,0.040086967523317044,0.1,False
6677,0.03947246947453135,0.1,False
6678,0.03989380104534878,0.1,False
6679,0.03971003710945281,0.1,False
6680,0.039883381989202604,0.1,False
6681,0.03941043066090916,0.1,False
6682,0.04008233440944402,0.1,False
6683,0.03998178812539016,0.1,False
6684,0.040894351313156226,0.1,False
6685,0.04157232403720129,0.1,False
6686,0.04230963830755092,0.1,False
6687,0.04150489442860533,0.1,False
6688,0.04075465332710051,0.1,False
6689,0.04097411150842052,0.1,False
6690,0.0410741819915816,0.1,False
6691,0.04079879347607188,0.1,False
6692,0.03924407636876164,0.1,False
6693,0.039988563952656875,0.1,False
6694,0.03702529263289772,0.1,False
6695,0.03799025015098347,0.1,False
6696,0.03570916687934359,0.1,False
6697,0.03369102838440077,0.1,False
6698,0.03316634716345922,0.1,False
6699,0.031234015050883166,0.1,False
6700,0.03001082330485031,0.1,False
6701,0.029257280555160036,0.1,False
6702,0.02844084710941867,0.1,False
6703,0.027791437902380492,0.1,False
6704,0.02802994344587718,0.1,False
6705,0.027982246658692794,0.1,False
6706,0.02931944740168281,0.1,False
6707,0.0277738979045687,0.1,False
6708,0.027103293282463393,0.1,False
6709,0.02724773612751488,0.1,False
6710,0.025294736085251224,0.1,False
6711,0.026235934497074686,0.1,False
6712,0.025868740125684055,0.1,False
6713,0.02448927829497584,0.1,False
6714,0.023640328908220657,0.1,False
6715,0.02419055844710154,0.1,False
6716,0.022652337226374778,0.1,False
6717,0.023882421609964687,0.1,False
6718,0.023479125429699852,0.1,False
6719,0.024884054051887955,0.1,False
6720,0.025489530314228893,0.1,False
6721,0.026925158568561886,0.1,False
6722,0.024989333555793695,0.1,False
6723,0.02666147868620434,0.1,False
6724,0.025641639469449147,0.1,False
6725,0.024879072646906454,0.1,False
6726,0.025399919448560956,0.1,False
6727,0.02560032246717983,0.1,False
6728,0.02545797007621895,0.1,False
6729,0.026164712432376436,0.1,False
6730,0.026612811168822564,0.1,False
6731,0.02632392746547969,0.1,False
6732,0.028697280875442422,0.1,False
6733,0.026841588906725437,0.1,False
6734,0.027888190787098477,0.1,False
6735,0.03091891970201907,0.1,False
6736,0.03225143286621788,0.1,False
6737,0.030632325892199982,0.1,False
6738,0.03321822641446436,0.1,False
6739,0.03079486833965242,0.1,False
6740,0.030314122824179432,0.1,False
6741,0.030545445990626783,0.1,False
6742,0.0334818419889435,0.1,False
6743,0.030825363448255018,0.1,False
6744,0.029951349988272247,0.1,False
6745,0.0298058968408122,0.1,False
6746,0.03082304231099251,0.1,False
6747,0.03182008900738022,0.1,False
6748,0.03451397677162943,0.1,False
6749,0.031829390071635724,0.1,False
6750,0.031378877015143865,0.1,False
6751,0.03279652414816609,0.1,False
6752,0.03212629408151617,0.1,False
6753,0.03130027267279163,0.1,False
6754,0.031626206680944666,0.1,False
6755,0.03146994688239323,0.1,False
6756,0.03158005900733392,0.1,False
6757,0.03171299693368055,0.1,False
6758,0.031852268839097676,0.1,False
6759,0.03144317625777602,0.1,False
6760,0.03175074064183677,0.1,False
6761,0.029953225017868047,0.1,False
6762,0.031098422897150653,0.1,False
6763,0.030496333238854752,0.1,False
6764,0.030829017401643753,0.1,False
6765,0.03224058618582982,0.1,False
6766,0.031510965301171576,0.1,False
6767,0.030726823014878665,0.1,False
6768,0.028949245701396918,0.1,False
6769,0.028584344007529454,0.1,False
6770,0.02932253563817031,0.1,False
6771,0.030491618498506744,0.1,False
6772,0.029530325926326765,0.1,False
6773,0.029144458520828417,0.1,False
6774,0.028137038276330184,0.1,False
6775,0.02875786775256423,0.1,False
6776,0.02865174737581345,0.1,False
6777,0.02827756862546493,0.1,False
6778,0.02789743908589142,0.1,False
6779,0.02953128010672437,0.1,False
6780,0.027912169711235117,0.1,False
6781,0.029883009386676353,0.1,False
6782,0.02777043284972056,0.1,False
6783,0.0270074882656285,0.1,False
6784,0.02874638566564173,0.1,False
6785,0.029170881932711938,0.1,False
6786,0.02815174219444622,0.1,False
6787,0.02851787877628799,0.1,False
6788,0.028696515125518372,0.1,False
6789,0.02867349652283193,0.1,False
6790,0.028749985651690846,0.1,False
6791,0.028093576657474136,0.1,False
6792,0.027398219046130167,0.1,False
6793,0.02891253180557212,0.1,False
6794,0.027710492850333616,0.1,False
6795,0.028595794586565866,0.1,False
6796,0.027927600986522427,0.1,False
6797,0.02613752506899971,0.1,False
6798,0.027730439856339162,0.1,False
6799,0.026707944529673143,0.1,False
6800,0.02687439616984566,0.1,False
6801,0.026716381799776607,0.1,False
6802,0.028111186689340734,0.1,False
6803,0.02948232388918993,0.1,False
6804,0.02756633131954958,0.1,False
6805,0.027631699557530694,0.1,False
6806,0.029014340416163183,0.1,False
6807,0.028289571785799224,0.1,False
6808,0.02871741158604201,0.1,False
6809,0.03020146873543471,0.1,False
6810,0.02859241476811473,0.1,False
6811,0.03019200046344101,0.1,False
6812,0.030891818147822072,0.1,False
6813,0.030099732074763835,0.1,False
6814,0.0325446626393225,0.1,False
6815,0.03060825457412022,0.1,False
6816,0.030772915035433068,0.1,False
6817,0.03032437602662339,0.1,False
6818,0.030977265579262083,0.1,False
6819,0.030913700640258966,0.1,False
6820,0.03121061902415989,0.1,False
6821,0.03026034311412844,0.1,False
6822,0.0299524080170949,0.1,False
6823,0.030385780004868607,0.1,False
6824,0.03183651554325364,0.1,False
6825,0.03121607653457629,0.1,False
6826,0.031748373588573,0.1,False
6827,0.032226740401523755,0.1,False
6828,0.03105786756233766,0.1,False
6829,0.03355498524276068,0.1,False
6830,0.03232739859791171,0.1,False
6831,0.03139372736105155,0.1,False
6832,0.03105224910966858,0.1,False
6833,0.03221719109591002,0.1,False
6834,0.03265418688517162,0.1,False
6835,0.03232727934945177,0.1,False
6836,0.033131278405329874,0.1,False
6837,0.031714775561905065,0.1,False
6838,0.031114197830273294,0.1,False
6839,0.029831568520470763,0.1,False
6840,0.028610740677439146,0.1,False
6841,0.02782357821953341,0.1,False
6842,0.025494095368688182,0.1,False
6843,0.031030480889314694,0.1,False
6844,0.02581069371287116,0.1,False
6845,0.029778621208870783,0.1,False
6846,0.028223576562048353,0.1,False
6847,0.027921258313297944,0.1,False
6848,0.029584406235657883,0.1,False
6849,0.027420624074624086,0.1,False
6850,0.027542250910463795,0.1,False
6851,0.026688156489997054,0.1,False
6852,0.02572638917395932,0.1,False
6853,0.026124428280573708,0.1,False
6854,0.02865196816700391,0.1,False
6855,0.02720804299101626,0.1,False
6856,0.02742208674065826,0.1,False
6857,0.02685599088642236,0.1,False
6858,0.026254703902681573,0.1,False
6859,0.02852271571501297,0.1,False
6860,0.028074707357007837,0.1,False
6861,0.02782991326533097,0.1,False
6862,0.027868758895224926,0.1,False
6863,0.030462878231167275,0.1,False
6864,0.0268484163151042,0.1,False
6865,0.031395796187963294,0.1,False
6866,0.02618330565959046,0.1,False
6867,0.02652154380416139,0.1,False
6868,0.029494479755232672,0.1,False
6869,0.02999611777219374,0.1,False
6870,0.02907833537132316,0.1,False
6871,0.029350369655760385,0.1,False
6872,0.03214198081897294,0.1,False
6873,0.030502113436088715,0.1,False
6874,0.031098768044777875,0.1,False
6875,0.05296044647672408,0.1,False
6876,0.03502090183930073,0.1,False
6877,0.031572206696423445,0.1,False
6878,0.02768835847180067,0.1,False
6879,0.027984333690494446,0.1,False
6880,0.028418050829720487,0.1,False
6881,0.02931920601371341,0.1,False
6882,0.025849270792172044,0.1,False
6883,0.02742735749731821,0.1,False
6884,0.02671529934092023,0.1,False
6885,0.026349081019353297,0.1,False
6886,0.027106316238407105,0.1,False
6887,0.027958621931744775,0.1,False
6888,0.0294465982734387,0.1,False
6889,0.027336384452428267,0.1,False
6890,0.029842188213861656,0.1,False
6891,0.029740373177343387,0.1,False
6892,0.028338111887121244,0.1,False
6893,0.026919860597727364,0.1,False
6894,0.028213053436937353,0.1,False
6895,0.02661182276766061,0.1,False
6896,0.02658975260796334,0.1,False
6897,0.025221925185784647,0.1,False
6898,0.0266399747943923,0.1,False
6899,0.026906155622018556,0.1,False
6900,0.02699650100207133,0.1,False
6901,0.02614991217735391,0.1,False
6902,0.02651824437543542,0.1,False
6903,0.028945579158020256,0.1,False
6904,0.030325629364023478,0.1,False
6905,0.027720294381376288,0.1,False
6906,0.028095437502550315,0.1,False
6907,0.029394747271588008,0.1,False
6908,0.029765636330229155,0.1,False
6909,0.028663424867808037,0.1,False
6910,0.028349626676278963,0.1,False
6911,0.028174119307101186,0.1,False
6912,0.027953624353445013,0.1,False
6913,0.024931478727283927,0.1,False
6914,0.025582962321641665,0.1,False
6915,0.024940761231810403,0.1,False
6916,0.02625190535998267,0.1,False
6917,0.02656987099862725,0.1,False
6918,0.023897327423942075,0.1,False
6919,0.025919902905993032,0.1,False
6920,0.024853591368782277,0.1,False
6921,0.0243506943847689,0.1,False
6922,0.023481910886500163,0.1,False
6923,0.02399575638992062,0.1,False
6924,0.026063901067588376,0.1,False
6925,0.02618438065491502,0.1,False
6926,0.023715293583492395,0.1,False
6927,0.02643870077431758,0.1,False
6928,0.02467804506274079,0.1,False
6929,0.025013181414870796,0.1,False
6930,0.025036036169363916,0.1,False
6931,0.025687974194672204,0.1,False
6932,0.025631612709239516,0.1,False
6933,0.02857627258912453,0.1,False
6934,0.025635678345748463,0.1,False
6935,0.025498008014994748,0.1,False
6936,0.026202422102602513,0.1,False
6937,0.027216440520344675,0.1,False
6938,0.025951899095235206,0.1,False
6939,0.025563483830810568,0.1,False
6940,0.024969613887028695,0.1,False
6941,0.024748997735513808,0.1,False
6942,0.03984795541603516,0.1,False
6943,0.026490592760376564,0.1,False
6944,0.025856953499362293,0.1,False
6945,0.024717247837851678,0.1,False
6946,0.024013308492291666,0.1,False
6947,0.02418313946391948,0.1,False
6948,0.02426154993330423,0.1,False
6949,0.024079460868950457,0.1,False
6950,0.02507560566984923,0.1,False
6951,0.029446031576431764,0.1,False
6952,0.02752154163592176,0.1,False
6953,0.028859016774209347,0.1,False
6954,0.027769316693797647,0.1,False
6955,0.028191935988787938,0.1,False
6956,0.028369533603044457,0.1,False
6957,0.027690316166048893,0.1,False
6958,0.029603746630432252,0.1,False
6959,0.027975917044310745,0.1,False
6960,0.03194457602010578,0.1,False
6961,0.03464631512641105,0.1,False
6962,0.03283441124707724,0.1,False
6963,0.032037135594972746,0.1,False
6964,0.03074508296438936,0.1,False
6965,0.031755529003355994,0.1,False
6966,0.030411783273187335,0.1,False
6967,0.02961099417946509,0.1,False
6968,0.030838592100333816,0.1,False
6969,0.029817450910705912,0.1,False
6970,0.030820057956473627,0.1,False
6971,0.030613073099663532,0.1,False
6972,0.030208847543020067,0.1,False
6973,0.03070558036952113,0.1,False
6974,0.032323393593757396,0.1,False
6975,0.0339932215703795,0.1,False
6976,0.03456537871647738,0.1,False
6977,0.03629426495680875,0.1,False
6978,0.04056435956589316,0.1,False
6979,0.04029530529427776,0.1,False
6980,0.03882405915836788,0.1,False
6981,0.03895342770582901,0.1,False
6982,0.03770029778904229,0.1,False
6983,0.037132134257034856,0.1,False
6984,0.03675749664370767,0.1,False
6985,0.037754640329723345,0.1,False
6986,0.03889852071692789,0.1,False
6987,0.03811967019551197,0.1,False
6988,0.03663815759780305,0.1,False
6989,0.03757185671784351,0.1,False
6990,0.03672365893110429,0.1,False
6991,0.039269489357784425,0.1,False
6992,0.03757508518574564,0.1,False
6993,0.03484361629062525,0.1,False
6994,0.034359158196370594,0.1,False
6995,0.03368875599587503,0.1,False
6996,0.033370039556481615,0.1,False
6997,0.033518815628046886,0.1,False
6998,0.0379448202259559,0.1,False
6999,0.03587494517883474,0.1,False
7000,0.036502844707905414,0.1,False
7001,0.03728623836079575,0.1,False
7002,0.03553124763214398,0.1,False
7003,0.03502438169482332,0.1,False
7004,0.03370365921039018,0.1,False
7005,0.03282249233969411,0.1,False
7006,0.03196579046023381,0.1,False
7007,0.031580147500212215,0.1,False
7008,0.03355647716527314,0.1,False
7009,0.03275103987965199,0.1,False
7010,0.03328031492411459,0.1,False
7011,0.032772192112750204,0.1,False
7012,0.03300202702350326,0.1,False
7013,0.03272414420995242,0.1,False
7014,0.033012461448284514,0.1,False
7015,0.03352935370502675,0.1,False
7016,0.03337521548875821,0.1,False
7017,0.03371114577157174,0.1,False
7018,0.033158154768712936,0.1,False
7019,0.032447144503227304,0.1,False
7020,0.03139799209793437,0.1,False
7021,0.03157849460397754,0.1,False
7022,0.02749146230519711,0.1,False
7023,0.03377223798027204,0.1,False
7024,0.02678279338860603,0.1,False
7025,0.031865359136221655,0.1,False
7026,0.03219339797485672,0.1,False
7027,0.032853162100270984,0.1,False
7028,0.03129030588302292,0.1,False
7029,0.02579460283075574,0.1,False
7030,0.030741143391257747,0.1,False
7031,0.029721022679481058,0.1,False
7032,0.030426003793704918,0.1,False
7033,0.02403321378532794,0.1,False
7034,0.031424570732199064,0.1,False
7035,0.030173425796049792,0.1,False
7036,0.031711807796102665,0.1,False
7037,0.02617691178880677,0.1,False
7038,0.024735477291295545,0.1,False
7039,0.02433572327654364,0.1,False
7040,0.029357104739106753,0.1,False
7041,0.028895086195348096,0.1,False
7042,0.023789298639875788,0.1,False
7043,0.022604152999858417,0.1,False
7044,0.02883445964911227,0.1,False
7045,0.028152274072022233,0.1,False
7046,0.02410799092088527,0.1,False
7047,0.022530764481363662,0.1,False
7048,0.02238445389533881,0.1,False
7049,0.02263397083136642,0.1,False
7050,0.02394128861353564,0.1,False
7051,0.023882683662551002,0.1,False
7052,0.023641123758315393,0.1,False
7053,0.022259346729746943,0.1,False
7054,0.023577436492893605,0.1,False
7055,0.02260395642318087,0.1,False
7056,0.023962742081923987,0.1,False
7057,0.025020655574168115,0.1,False
7058,0.023730678981434217,0.1,False
7059,0.02418541351531399,0.1,False
7060,0.025801183022172897,0.1,False
7061,0.030059680036464597,0.1,False
7062,0.02997525966796203,0.1,False
7063,0.02928774965360315,0.1,False
7064,0.029971439311843946,0.1,False
7065,0.028663477006236296,0.1,False
7066,0.029075968198027307,0.1,False
7067,0.029775811985992356,0.1,False
7068,0.029543391059922427,0.1,False
7069,0.028593568574712732,0.1,False
7070,0.030490983663701846,0.1,False
7071,0.02911028761780945,0.1,False
7072,0.029091466305700097,0.1,False
7073,0.02832594666096894,0.1,False
7074,0.026712654624919376,0.1,False
7075,0.029962837411450692,0.1,False
7076,0.027581581131026874,0.1,False
7077,0.02776897175854248,0.1,False
7078,0.027130436689566568,0.1,False
7079,0.025800023086745207,0.1,False
7080,0.02263701234243597,0.1,False
7081,0.02280003472337771,0.1,False
7082,0.021813215769960398,0.1,False
7083,0.02161162119542523,0.1,False
7084,0.02252349504419705,0.1,False
7085,0.021218882431205108,0.1,False
7086,0.019765392801646808,0.1,False
7087,0.02657587157545031,0.1,False
7088,0.020017373734756257,0.1,False
7089,0.025317566749697356,0.1,False
7090,0.022380022228657405,0.1,False
7091,0.025469965774395732,0.1,False
7092,0.02279152083320606,0.1,False
7093,0.024079038010009903,0.1,False
7094,0.02624220806984046,0.1,False
7095,0.02609988869509249,0.1,False
7096,0.03083103571639888,0.1,False
7097,0.0211677092223276,0.1,False
7098,0.030794691152561664,0.1,False
7099,0.024432580853320486,0.1,False
7100,0.025712263650926576,0.1,False
7101,0.02545331764163474,0.1,False
7102,0.024363610704187296,0.1,False
7103,0.024309391757568154,0.1,False
7104,0.02485075281350058,0.1,False
7105,0.02525087013440318,0.1,False
7106,0.026775937563288082,0.1,False
7107,0.024257418795730713,0.1,False
7108,0.026508863967989408,0.1,False
7109,0.025294699130111172,0.1,False
7110,0.0286654385157074,0.1,False
7111,0.0249923297231949,0.1,False
7112,0.026201965948831653,0.1,False
7113,0.02453523217323714,0.1,False
7114,0.026550281540954943,0.1,False
7115,0.024313761313619973,0.1,False
7116,0.02306841323836133,0.1,False
7117,0.026737185704621972,0.1,False
7118,0.026879950982112846,0.1,False
7119,0.025872623099726436,0.1,False
7120,0.03606388005552307,0.1,False
7121,0.04125651362023146,0.1,False
7122,0.03995513549851109,0.1,False
7123,0.025893842276435774,0.1,False
7124,0.026692241560686232,0.1,False
7125,0.025870698299064385,0.1,False
7126,0.02666472304870831,0.1,False
7127,0.02774924805520187,0.1,False
7128,0.02598157912768248,0.1,False
7129,0.026767670174055496,0.1,False
7130,0.0267022143165165,0.1,False
7131,0.026005345362614764,0.1,False
7132,0.02675051988756544,0.1,False
7133,0.027498321622666858,0.1,False
7134,0.026915305056925628,0.1,False
7135,0.026726560186439745,0.1,False
